,SQUID_Volt(V),timestamp
647,-2.55264000E-05,1558952010.4053333
648,-2.55531000E-05,1558952010.6136668
649,-2.54528000E-05,1558952010.822
650,-2.54730000E-05,1558952011.022
651,-2.54996000E-05,1558952011.2303333
652,-2.54930000E-05,1558952011.4386668
653,-2.54997000E-05,1558952011.647
654,-2.54597000E-05,1558952011.8553333
655,-2.54796000E-05,1558952012.0636668
656,-2.53662000E-05,1558952012.272
657,-2.53929000E-05,1558952012.4803333
658,-2.53929000E-05,1558952012.6886668
659,-2.54262000E-05,1558952012.897
660,-2.54062000E-05,1558952013.1053333
661,-2.53595000E-05,1558952013.3136668
662,-2.54129000E-05,1558952013.522
663,-2.53728000E-05,1558952013.7303333
664,-2.53662000E-05,1558952013.9386668
665,-2.54396000E-05,1558952014.147
666,-2.54863000E-05,1558952014.3553333
667,-2.54196000E-05,1558952014.5636668
668,-2.52995000E-05,1558952014.772
669,-2.52927000E-05,1558952014.9803333
670,-2.54062000E-05,1558952015.1886668
671,-2.54529000E-05,1558952015.397
672,-2.53529000E-05,1558952015.6053333
673,-2.53862000E-05,1558952015.8136668
674,-2.53194000E-05,1558952016.022
675,-2.53261000E-05,1558952016.222
676,-2.52594000E-05,1558952016.4303331
677,-2.54396000E-05,1558952016.6386666
678,-2.53194000E-05,1558952016.847
679,-2.54529000E-05,1558952017.0553331
680,-2.54463000E-05,1558952017.2636666
681,-2.53261000E-05,1558952017.472
682,-2.52728000E-05,1558952017.6803331
683,-2.53061000E-05,1558952017.8886666
684,-2.53863000E-05,1558952018.097
