"Run 1: Time (s)","Run 1: Force 1 (N)","Run 1: Force 2 (N)","Run 1: Force 3 (N)","Run 1: Force 4 (N)","Run 1: Total Force (N)"
7770,279.61,713.06,317.46,371.18,1681.31
7772,279.61,711.84,318.68,368.74,1678.87
7774,278.39,711.84,316.24,371.18,1677.65
7776,282.05,709.4,316.24,373.63,1681.32
7778,282.05,708.18,316.24,373.63,1680.1
7780,282.05,708.18,316.24,373.63,1680.1
7782,282.05,709.4,317.46,373.63,1682.54
7784,283.27,708.18,316.24,374.85,1682.54
7786,282.05,708.18,316.24,374.85,1681.32
7788,282.05,709.4,316.24,374.85,1682.54
7790,282.05,708.18,316.24,374.85,1681.32
7792,282.05,708.18,316.24,373.63,1680.1
7794,282.05,710.62,317.46,374.85,1684.98
7796,282.05,709.4,316.24,373.63,1681.32
7798,282.05,709.4,315.02,373.63,1680.1
7800,282.05,708.18,315.02,373.63,1678.88
7802,283.27,709.4,316.24,373.63,1682.54
7804,282.05,708.18,316.24,374.85,1681.32
7806,283.27,708.18,316.24,372.41,1680.1
7808,282.05,709.4,316.24,374.85,1682.54
7810,283.27,710.62,317.46,374.85,1686.2
7812,282.05,709.4,316.24,373.63,1681.32
7814,282.05,709.4,317.46,374.85,1683.76
7816,283.27,709.4,316.24,373.63,1682.54
7818,283.27,709.4,316.24,373.63,1682.54
7820,283.27,709.4,317.46,374.85,1684.98
7822,283.27,709.4,317.46,373.63,1683.76
7824,282.05,709.4,316.24,374.85,1682.54
7826,282.05,709.4,317.46,373.63,1682.54
7828,282.05,708.18,316.24,373.63,1680.1
7830,282.05,709.4,317.46,376.07,1684.98
7832,283.27,708.18,316.24,373.63,1681.32
7834,283.27,708.18,317.46,373.63,1682.54
7836,282.05,709.4,316.24,374.85,1682.54
7838,282.05,708.18,316.24,374.85,1681.32
7840,282.05,709.4,316.24,374.85,1682.54
7842,282.05,709.4,315.02,376.07,1682.54
7844,283.27,708.18,317.46,374.85,1683.76
7846,282.05,708.18,316.24,374.85,1681.32
7848,282.05,709.4,316.24,374.85,1682.54
7850,282.05,709.4,316.24,373.63,1681.32
7852,280.83,706.96,318.68,376.07,1682.54
7854,282.05,710.62,316.24,373.63,1682.54
7856,282.05,709.4,317.46,374.85,1683.76
7858,282.05,709.4,316.24,373.63,1681.32
7860,283.27,711.84,317.46,373.63,1686.2
7862,282.05,710.62,316.24,373.63,1682.54
7864,282.05,709.4,316.24,374.85,1682.54
7866,282.05,709.4,318.68,374.85,1684.98
7868,278.39,715.51,321.12,369.96,1684.98
7870,282.05,711.84,317.46,373.63,1684.98
7872,284.49,710.62,317.46,374.85,1687.42
7874,282.05,711.84,317.46,373.63,1684.98
7876,283.27,711.84,317.46,373.63,1686.2
7878,283.27,709.4,316.24,376.07,1684.98
7880,284.49,708.18,315.02,377.29,1684.98
7882,284.49,709.4,315.02,377.29,1686.2
7884,284.49,710.62,316.24,378.51,1689.86
7886,284.49,713.06,317.46,373.63,1688.64
7888,282.05,714.29,318.68,372.41,1687.43
7890,282.05,713.06,318.68,372.41,1686.2
7892,280.83,713.06,319.9,372.41,1686.2
7894,284.49,706.96,316.24,379.73,1687.42
7896,285.71,706.96,315.02,378.51,1686.2
7898,284.49,706.96,315.02,378.51,1684.98
7900,285.71,708.18,316.24,377.29,1687.42
7902,284.49,708.18,315.02,378.51,1686.2
7904,285.71,706.96,316.24,378.51,1687.42
7906,285.71,708.18,317.46,378.51,1689.86
7908,285.71,706.96,315.02,379.73,1687.42
7910,284.49,706.96,315.02,377.29,1683.76
7912,285.71,706.96,316.24,378.51,1687.42
7914,284.49,708.18,313.8,379.73,1686.2
7916,285.71,706.96,316.24,378.51,1687.42
7918,285.71,705.74,315.02,380.95,1687.42
7920,285.71,705.74,313.8,379.73,1684.98
7922,285.71,706.96,316.24,379.73,1688.64
7924,285.71,708.18,313.8,377.29,1684.98
7926,284.49,706.96,315.02,379.73,1686.2
7928,285.71,708.18,316.24,379.73,1689.86
7930,286.94,706.96,316.24,379.73,1689.87
7932,285.71,708.18,316.24,379.73,1689.86
7934,286.94,706.96,315.02,379.73,1688.65
7936,285.71,705.74,316.24,379.73,1687.42
7938,284.49,706.96,316.24,379.73,1687.42
7940,285.71,706.96,316.24,379.73,1688.64
7942,285.71,708.18,316.24,379.73,1689.86
7944,282.05,708.18,316.24,379.73,1686.2
7946,284.49,706.96,317.46,379.73,1688.64
7948,284.49,708.18,316.24,379.73,1688.64
7950,284.49,706.96,316.24,378.51,1686.2
7952,286.94,706.96,316.24,379.73,1689.87
7954,285.71,708.18,315.02,379.73,1688.64
7956,285.71,706.96,316.24,378.51,1687.42
7958,284.49,708.18,316.24,378.51,1687.42
7960,285.71,708.18,316.24,379.73,1689.86
7962,285.71,708.18,315.02,378.51,1687.42
7964,285.71,708.18,316.24,379.73,1689.86
7966,285.71,708.18,316.24,378.51,1688.64
7968,285.71,708.18,316.24,378.51,1688.64
7970,285.71,708.18,316.24,378.51,1688.64
7972,286.94,708.18,316.24,379.73,1691.09
7974,285.71,708.18,315.02,378.51,1687.42
7976,285.71,706.96,316.24,378.51,1687.42
7978,285.71,708.18,317.46,378.51,1689.86
7980,285.71,708.18,315.02,379.73,1688.64
7982,288.16,706.96,315.02,380.95,1691.09
7984,288.16,706.96,315.02,379.73,1689.87
7986,288.16,704.52,313.8,383.39,1689.87
7988,286.94,711.84,315.02,377.29,1691.09
7990,285.71,708.18,316.24,377.29,1687.42
7992,284.49,709.4,317.46,378.51,1689.86
7994,284.49,710.62,318.68,377.29,1691.08
7996,285.71,709.4,317.46,377.29,1689.86
7998,284.49,711.84,317.46,378.51,1692.3
8000,284.49,710.62,317.46,377.29,1689.86
8002,284.49,711.84,318.68,373.63,1688.64
8004,283.27,714.29,319.9,373.63,1691.09
8006,282.05,713.06,319.9,372.41,1687.42
8008,284.49,709.4,318.68,377.29,1689.86
8010,284.49,709.4,316.24,377.29,1687.42
8012,284.49,709.4,317.46,377.29,1688.64
8014,284.49,710.62,316.24,379.73,1691.08
8016,284.49,710.62,317.46,378.51,1691.08
8018,284.49,709.4,317.46,378.51,1689.86
8020,282.05,713.06,318.68,376.07,1689.86
8022,285.71,710.62,316.24,373.63,1686.2
8024,284.49,711.84,317.46,374.85,1688.64
8026,284.49,711.84,317.46,377.29,1691.08
8028,284.49,710.62,318.68,376.07,1689.86
8030,285.71,713.06,317.46,376.07,1692.3
8032,284.49,714.29,317.46,376.07,1692.31
8034,284.49,713.06,319.9,374.85,1692.3
8036,283.27,714.29,318.68,373.63,1689.87
8038,283.27,714.29,317.46,374.85,1689.87
8040,283.27,714.29,318.68,373.63,1689.87
8042,284.49,713.06,316.24,374.85,1688.64
8044,284.49,714.29,319.9,374.85,1693.53
8046,284.49,715.51,318.68,373.63,1692.31
8048,283.27,715.51,319.9,373.63,1692.31
8050,284.49,715.51,318.68,373.63,1692.31
8052,284.49,715.51,318.68,373.63,1692.31
8054,284.49,713.06,317.46,376.07,1691.08
8056,284.49,714.29,318.68,374.85,1692.31
8058,284.49,715.51,318.68,376.07,1694.75
8060,284.49,714.29,318.68,374.85,1692.31
8062,284.49,715.51,319.9,374.85,1694.75
8064,283.27,714.29,318.68,374.85,1691.09
8066,282.05,715.51,319.9,374.85,1692.31
8068,284.49,713.06,317.46,373.63,1688.64
8070,284.49,714.29,318.68,376.07,1693.53
8072,284.49,714.29,318.68,376.07,1693.53
8074,284.49,711.84,317.46,376.07,1689.86
8076,284.49,714.29,318.68,376.07,1693.53
8078,284.49,714.29,318.68,374.85,1692.31
8080,284.49,714.29,318.68,373.63,1691.09
8082,283.27,714.29,319.9,374.85,1692.31
8084,283.27,715.51,321.12,373.63,1693.53
8086,284.49,711.84,318.68,377.29,1692.3
8088,283.27,715.51,319.9,376.07,1694.75
8090,283.27,714.29,319.9,373.63,1691.09
8092,283.27,714.29,319.9,374.85,1692.31
8094,282.05,711.84,319.9,376.07,1689.86
8096,285.71,714.29,317.46,374.85,1692.31
8098,285.71,713.06,318.68,378.51,1695.96
8100,284.49,713.06,318.68,377.29,1693.52
8102,285.71,714.29,318.68,377.29,1695.97
8104,283.27,713.06,318.68,377.29,1692.3
8106,283.27,714.29,321.12,376.07,1694.75
8108,283.27,711.84,318.68,378.51,1692.3
8110,283.27,713.06,318.68,378.51,1693.52
8112,283.27,716.73,319.9,372.41,1692.31
8114,283.27,714.29,319.9,374.85,1692.31
8116,283.27,715.51,319.9,376.07,1694.75
8118,283.27,715.51,321.12,374.85,1694.75
8120,283.27,714.29,319.9,374.85,1692.31
8122,284.49,715.51,319.9,374.85,1694.75
8124,284.49,713.06,319.9,376.07,1693.52
8126,283.27,714.29,319.9,374.85,1692.31
8128,283.27,713.06,319.9,377.29,1693.52
8130,284.49,713.06,321.12,377.29,1695.96
8132,283.27,716.73,319.9,376.07,1695.97
8134,283.27,715.51,321.12,376.07,1695.97
8136,283.27,714.29,321.12,376.07,1694.75
8138,282.05,714.29,319.9,377.29,1693.53
8140,283.27,714.29,321.12,376.07,1694.75
8142,283.27,714.29,321.12,374.85,1693.53
8144,283.27,714.29,321.12,377.29,1695.97
8146,283.27,715.51,321.12,374.85,1694.75
8148,282.05,714.29,319.9,376.07,1692.31
8150,282.05,715.51,319.9,376.07,1693.53
8152,283.27,715.51,321.12,374.85,1694.75
8154,283.27,714.29,321.12,376.07,1694.75
8156,283.27,716.73,321.12,374.85,1695.97
8158,284.49,714.29,319.9,377.29,1695.97
8160,284.49,713.06,319.9,377.29,1694.74
8162,284.49,715.51,321.12,377.29,1698.41
8164,284.49,713.06,318.68,377.29,1693.52
8166,284.49,713.06,318.68,378.51,1694.74
8168,284.49,714.29,321.12,378.51,1698.41
8170,284.49,714.29,319.9,377.29,1695.97
8172,284.49,714.29,318.68,377.29,1694.75
8174,284.49,714.29,319.9,377.29,1695.97
8176,284.49,714.29,321.12,377.29,1697.19
8178,283.27,714.29,318.68,377.29,1693.53
8180,284.49,714.29,319.9,377.29,1695.97
8182,284.49,714.29,319.9,376.07,1694.75
8184,283.27,711.84,319.9,379.73,1694.74
8186,285.71,713.06,319.9,377.29,1695.96
8188,284.49,713.06,319.9,377.29,1694.74
8190,284.49,714.29,319.9,378.51,1697.19
8192,284.49,713.06,319.9,377.29,1694.74
8194,284.49,713.06,318.68,377.29,1693.52
8196,283.27,714.29,319.9,378.51,1695.97
8198,284.49,711.84,319.9,377.29,1693.52
8200,284.49,713.06,318.68,378.51,1694.74
8202,280.83,717.95,322.34,371.18,1692.3
8204,286.94,711.84,319.9,379.73,1698.41
8206,286.94,714.29,318.68,378.51,1698.42
8208,285.71,714.29,319.9,377.29,1697.19
8210,285.71,714.29,318.68,378.51,1697.19
8212,285.71,714.29,319.9,378.51,1698.41
8214,285.71,714.29,319.9,377.29,1697.19
8216,285.71,714.29,319.9,379.73,1699.63
8218,285.71,714.29,319.9,377.29,1697.19
8220,285.71,714.29,319.9,378.51,1698.41
8222,286.94,713.06,317.46,380.95,1698.41
8224,286.94,713.06,318.68,379.73,1698.41
8226,286.94,713.06,318.68,379.73,1698.41
8228,286.94,711.84,319.9,380.95,1699.63
8230,284.49,717.95,322.34,376.07,1700.85
8232,285.71,715.51,321.12,373.63,1695.97
8234,286.94,711.84,319.9,380.95,1699.63
8236,284.49,716.73,322.34,376.07,1699.63
8238,285.71,715.51,321.12,376.07,1698.41
8240,284.49,717.95,322.34,376.07,1700.85
8242,284.49,719.17,322.34,374.85,1700.85
8244,288.16,714.29,319.9,378.51,1700.86
8246,285.71,714.29,319.9,379.73,1699.63
8248,285.71,711.84,321.12,380.95,1699.62
8250,285.71,713.06,318.68,382.17,1699.62
8252,285.71,713.06,319.9,379.73,1698.4
8254,286.94,714.29,319.9,379.73,1700.86
8256,284.49,714.29,319.9,382.17,1700.85
8258,286.94,713.06,319.9,379.73,1699.63
8260,286.94,713.06,318.68,379.73,1698.41
8262,285.71,713.06,318.68,382.17,1699.62
8264,285.71,711.84,318.68,380.95,1697.18
8266,285.71,713.06,318.68,382.17,1699.62
8268,285.71,713.06,318.68,380.95,1698.4
8270,285.71,714.29,319.9,379.73,1699.63
8272,285.71,714.29,319.9,379.73,1699.63
8274,285.71,713.06,319.9,379.73,1698.4
8276,285.71,713.06,319.9,380.95,1699.62
8278,285.71,711.84,319.9,382.17,1699.62
8280,284.49,719.17,324.79,374.85,1703.3
8282,286.94,711.84,319.9,383.39,1702.07
8284,285.71,711.84,318.68,382.17,1698.4
8286,285.71,713.06,319.9,382.17,1700.84
8288,286.94,713.06,319.9,382.17,1702.07
8290,286.94,714.29,319.9,380.95,1702.08
8292,286.94,715.51,322.34,379.73,1704.52
8294,285.71,716.73,319.9,379.73,1702.07
8296,286.94,714.29,321.12,380.95,1703.3
8298,285.71,714.29,319.9,380.95,1700.85
8300,286.94,714.29,319.9,380.95,1702.08
8302,286.94,713.06,319.9,380.95,1700.85
8304,286.94,713.06,319.9,380.95,1700.85
8306,285.71,714.29,319.9,380.95,1700.85
8308,286.94,716.73,322.34,382.17,1708.18
8310,286.94,714.29,321.12,382.17,1704.52
8312,286.94,717.95,321.12,380.95,1706.96
8314,289.38,717.95,321.12,382.17,1710.62
8316,289.38,715.51,319.9,382.17,1706.96
8318,289.38,716.73,321.12,382.17,1709.4
8320,289.38,716.73,319.9,382.17,1708.18
8322,288.16,714.29,321.12,382.17,1705.74
8324,286.94,714.29,321.12,380.95,1703.3
8326,288.16,714.29,319.9,380.95,1703.3
8328,286.94,714.29,321.12,382.17,1704.52
8330,288.16,715.51,321.12,382.17,1706.96
8332,286.94,714.29,319.9,380.95,1702.08
8334,286.94,714.29,321.12,382.17,1704.52
8336,286.94,714.29,319.9,380.95,1702.08
8338,288.16,715.51,319.9,380.95,1704.52
8340,286.94,715.51,321.12,382.17,1705.74
8342,286.94,713.06,321.12,382.17,1703.29
8344,286.94,714.29,321.12,382.17,1704.52
8346,286.94,715.51,321.12,382.17,1705.74
8348,286.94,713.06,321.12,382.17,1703.29
8350,288.16,715.51,321.12,382.17,1706.96
8352,288.16,714.29,321.12,382.17,1705.74
8354,286.94,714.29,321.12,382.17,1704.52
8356,286.94,715.51,321.12,382.17,1705.74
8358,288.16,714.29,321.12,382.17,1705.74
8360,286.94,713.06,321.12,383.39,1704.51
8362,286.94,715.51,321.12,382.17,1705.74
8364,286.94,714.29,321.12,382.17,1704.52
8366,285.71,714.29,321.12,382.17,1703.29
8368,286.94,714.29,321.12,382.17,1704.52
8370,286.94,714.29,322.34,382.17,1705.74
8372,286.94,714.29,321.12,383.39,1705.74
8374,286.94,714.29,321.12,380.95,1703.3
8376,286.94,714.29,321.12,380.95,1703.3
8378,286.94,714.29,319.9,383.39,1704.52
8380,288.16,713.06,321.12,382.17,1704.51
8382,286.94,714.29,321.12,380.95,1703.3
8384,286.94,714.29,322.34,382.17,1705.74
8386,286.94,715.51,321.12,382.17,1705.74
8388,286.94,714.29,321.12,383.39,1705.74
8390,286.94,715.51,322.34,382.17,1706.96
8392,288.16,714.29,319.9,382.17,1704.52
8394,285.71,714.29,322.34,382.17,1704.51
8396,286.94,715.51,322.34,383.39,1708.18
8398,288.16,715.51,319.9,382.17,1705.74
8400,286.94,715.51,321.12,382.17,1705.74
8402,286.94,715.51,321.12,380.95,1704.52
8404,288.16,714.29,321.12,382.17,1705.74
8406,286.94,715.51,321.12,382.17,1705.74
8408,286.94,714.29,319.9,380.95,1702.08
8410,288.16,714.29,321.12,382.17,1705.74
8412,286.94,715.51,321.12,382.17,1705.74
8414,286.94,714.29,322.34,382.17,1705.74
8416,286.94,715.51,322.34,382.17,1706.96
8418,285.71,715.51,321.12,382.17,1704.51
8420,286.94,714.29,322.34,382.17,1705.74
8422,286.94,716.73,322.34,382.17,1708.18
8424,286.94,716.73,322.34,382.17,1708.18
8426,286.94,715.51,322.34,380.95,1705.74
8428,286.94,715.51,322.34,382.17,1706.96
8430,286.94,715.51,322.34,382.17,1706.96
8432,286.94,715.51,323.57,382.17,1708.19
8434,286.94,715.51,322.34,383.39,1708.18
8436,286.94,716.73,323.57,380.95,1708.19
8438,286.94,716.73,321.12,382.17,1706.96
8440,286.94,715.51,322.34,382.17,1706.96
8442,286.94,716.73,323.57,380.95,1708.19
8444,286.94,716.73,323.57,382.17,1709.41
8446,286.94,716.73,322.34,382.17,1708.18
8448,286.94,717.95,323.57,379.73,1708.19
8450,286.94,717.95,322.34,382.17,1709.4
8452,286.94,716.73,322.34,380.95,1706.96
8454,288.16,716.73,323.57,382.17,1710.63
8456,286.94,715.51,322.34,382.17,1706.96
8458,286.94,716.73,323.57,382.17,1709.41
8460,286.94,715.51,322.34,382.17,1706.96
8462,285.71,717.95,323.57,380.95,1708.18
8464,288.16,715.51,323.57,382.17,1709.41
8466,286.94,716.73,323.57,380.95,1708.19
8468,286.94,717.95,322.34,382.17,1709.4
8470,288.16,716.73,322.34,380.95,1708.18
8472,288.16,716.73,322.34,380.95,1708.18
8474,286.94,717.95,323.57,379.73,1708.19
8476,286.94,717.95,323.57,378.51,1706.97
8478,286.94,717.95,323.57,382.17,1710.63
8480,286.94,720.39,322.34,379.73,1709.4
8482,288.16,716.73,323.57,382.17,1710.63
8484,288.16,716.73,323.57,380.95,1709.41
8486,286.94,716.73,323.57,382.17,1709.41
8488,286.94,719.17,324.79,379.73,1710.63
8490,286.94,717.95,322.34,380.95,1708.18
8492,289.38,715.51,322.34,383.39,1710.62
8494,286.94,716.73,324.79,380.95,1709.41
8496,289.38,717.95,322.34,380.95,1710.62
8498,286.94,717.95,323.57,382.17,1710.63
8500,288.16,719.17,323.57,380.95,1711.85
8502,286.94,716.73,323.57,382.17,1709.41
8504,286.94,717.95,323.57,382.17,1710.63
8506,288.16,717.95,323.57,380.95,1710.63
8508,286.94,716.73,323.57,382.17,1709.41
8510,286.94,717.95,322.34,383.39,1710.62
8512,286.94,717.95,323.57,380.95,1709.41
8514,286.94,720.39,323.57,379.73,1710.63
8516,286.94,717.95,324.79,380.95,1710.63
8518,286.94,717.95,323.57,380.95,1709.41
8520,286.94,720.39,323.57,380.95,1711.85
8522,286.94,719.17,323.57,379.73,1709.41
8524,288.16,719.17,323.57,380.95,1711.85
8526,286.94,719.17,323.57,382.17,1711.85
8528,288.16,717.95,324.79,380.95,1711.85
8530,286.94,717.95,324.79,380.95,1710.63
8532,288.16,717.95,323.57,382.17,1711.85
8534,288.16,717.95,324.79,379.73,1710.63
8536,286.94,719.17,323.57,382.17,1711.85
8538,288.16,717.95,323.57,380.95,1710.63
8540,288.16,717.95,323.57,380.95,1710.63
8542,286.94,717.95,323.57,383.39,1711.85
8544,286.94,717.95,323.57,380.95,1709.41
8546,288.16,717.95,323.57,382.17,1711.85
8548,286.94,717.95,323.57,383.39,1711.85
8550,288.16,719.17,323.57,380.95,1711.85
8552,288.16,719.17,323.57,382.17,1713.07
8554,288.16,720.39,324.79,380.95,1714.29
8556,289.38,716.73,323.57,380.95,1710.63
8558,286.94,717.95,323.57,380.95,1709.41
8560,288.16,717.95,324.79,379.73,1710.63
8562,288.16,717.95,323.57,382.17,1711.85
8564,288.16,717.95,324.79,382.17,1713.07
8566,286.94,720.39,324.79,380.95,1713.07
8568,286.94,719.17,322.34,382.17,1710.62
8570,286.94,719.17,324.79,380.95,1711.85
8572,286.94,719.17,323.57,380.95,1710.63
8574,288.16,717.95,324.79,382.17,1713.07
8576,286.94,719.17,324.79,380.95,1711.85
8578,286.94,717.95,323.57,382.17,1710.63
8580,288.16,717.95,324.79,382.17,1713.07
8582,288.16,719.17,323.57,382.17,1713.07
8584,286.94,717.95,324.79,380.95,1710.63
8586,288.16,721.61,324.79,382.17,1716.73
8588,288.16,719.17,324.79,382.17,1714.29
8590,286.94,719.17,324.79,382.17,1713.07
8592,286.94,720.39,323.57,380.95,1711.85
8594,288.16,720.39,324.79,380.95,1714.29
8596,288.16,719.17,324.79,379.73,1711.85
8598,288.16,721.61,324.79,380.95,1715.51
8600,288.16,719.17,326.01,379.73,1713.07
8602,286.94,720.39,324.79,382.17,1714.29
8604,286.94,720.39,324.79,382.17,1714.29
8606,289.38,720.39,323.57,380.95,1714.29
8608,286.94,720.39,324.79,382.17,1714.29
8610,288.16,720.39,326.01,380.95,1715.51
8612,288.16,720.39,323.57,379.73,1711.85
8614,288.16,721.61,324.79,382.17,1716.73
8616,289.38,720.39,324.79,380.95,1715.51
8618,288.16,720.39,323.57,382.17,1714.29
8620,288.16,720.39,324.79,383.39,1716.73
8622,289.38,720.39,324.79,380.95,1715.51
8624,288.16,720.39,323.57,382.17,1714.29
8626,289.38,720.39,324.79,382.17,1716.73
8628,288.16,720.39,324.79,380.95,1714.29
8630,288.16,720.39,326.01,382.17,1716.73
8632,289.38,721.61,324.79,380.95,1716.73
8634,286.94,721.61,324.79,382.17,1715.51
8636,288.16,721.61,326.01,382.17,1717.95
8638,288.16,721.61,326.01,382.17,1717.95
8640,286.94,722.83,326.01,380.95,1716.73
8642,286.94,720.39,326.01,380.95,1714.29
8644,288.16,722.83,326.01,379.73,1716.73
8646,286.94,721.61,326.01,382.17,1716.73
8648,288.16,721.61,326.01,380.95,1716.73
8650,286.94,721.61,326.01,380.95,1715.51
8652,288.16,722.83,324.79,380.95,1716.73
8654,289.38,721.61,324.79,384.62,1720.4
8656,289.38,720.39,324.79,382.17,1716.73
8658,289.38,720.39,324.79,383.39,1717.95
8660,291.82,721.61,323.57,384.62,1721.62
8662,289.38,721.61,322.34,380.95,1714.28
8664,289.38,720.39,326.01,384.62,1720.4
8666,288.16,722.83,326.01,382.17,1719.17
8668,288.16,721.61,324.79,379.73,1714.29
8670,286.94,722.83,326.01,383.39,1719.17
8672,288.16,721.61,327.23,380.95,1717.95
8674,289.38,721.61,326.01,382.17,1719.17
8676,288.16,722.83,326.01,382.17,1719.17
8678,289.38,721.61,327.23,383.39,1721.61
8680,288.16,722.83,326.01,383.39,1720.39
8682,289.38,724.05,327.23,383.39,1724.05
8684,289.38,722.83,327.23,384.62,1724.06
8686,288.16,722.83,328.45,384.62,1724.06
8688,289.38,721.61,326.01,384.62,1721.62
8690,290.6,721.61,326.01,383.39,1721.61
8692,289.38,721.61,326.01,387.06,1724.06
8694,290.6,720.39,326.01,384.62,1721.62
8696,289.38,722.83,326.01,385.84,1724.06
8698,289.38,722.83,327.23,385.84,1725.28
8700,289.38,720.39,328.45,384.62,1722.84
8702,289.38,722.83,327.23,385.84,1725.28
8704,289.38,721.61,327.23,384.62,1722.84
8706,289.38,720.39,327.23,384.62,1721.62
8708,289.38,721.61,327.23,385.84,1724.06
8710,289.38,721.61,327.23,384.62,1722.84
8712,289.38,721.61,327.23,385.84,1724.06
8714,289.38,721.61,327.23,385.84,1724.06
8716,289.38,722.83,328.45,383.39,1724.05
8718,289.38,721.61,327.23,387.06,1725.28
8720,289.38,721.61,326.01,385.84,1722.84
8722,290.6,721.61,327.23,385.84,1725.28
8724,289.38,722.83,326.01,385.84,1724.06
8726,290.6,721.61,326.01,385.84,1724.06
8728,289.38,721.61,327.23,385.84,1724.06
8730,289.38,721.61,326.01,385.84,1722.84
8732,289.38,721.61,327.23,385.84,1724.06
8734,289.38,720.39,326.01,385.84,1721.62
8736,289.38,722.83,327.23,385.84,1725.28
8738,289.38,722.83,327.23,385.84,1725.28
8740,289.38,720.39,327.23,387.06,1724.06
8742,289.38,722.83,328.45,385.84,1726.5
8744,289.38,721.61,327.23,385.84,1724.06
8746,289.38,721.61,327.23,387.06,1725.28
8748,289.38,722.83,327.23,384.62,1724.06
8750,289.38,721.61,327.23,384.62,1722.84
8752,289.38,725.27,327.23,388.28,1730.16
8754,289.38,720.39,328.45,389.5,1727.72
8756,291.82,720.39,326.01,387.06,1725.28
8758,290.6,720.39,326.01,388.28,1725.28
8760,289.38,719.17,327.23,387.06,1722.84
8762,289.38,720.39,327.23,388.28,1725.28
8764,290.6,720.39,327.23,388.28,1726.5
8766,290.6,720.39,326.01,387.06,1724.06
8768,289.38,721.61,327.23,387.06,1725.28
8770,289.38,720.39,326.01,388.28,1724.06
8772,289.38,717.95,328.45,388.28,1724.06
8774,289.38,721.61,327.23,388.28,1726.5
8776,289.38,721.61,327.23,387.06,1725.28
8778,290.6,720.39,327.23,388.28,1726.5
8780,289.38,721.61,327.23,388.28,1726.5
8782,290.6,720.39,326.01,388.28,1725.28
8784,289.38,720.39,326.01,388.28,1724.06
8786,290.6,720.39,326.01,388.28,1725.28
8788,290.6,719.17,327.23,388.28,1725.28
8790,289.38,720.39,326.01,388.28,1724.06
8792,289.38,724.05,328.45,383.39,1725.27
8794,289.38,722.83,328.45,387.06,1727.72
8796,289.38,721.61,327.23,387.06,1725.28
8798,289.38,721.61,327.23,385.84,1724.06
8800,289.38,720.39,327.23,385.84,1722.84
8802,289.38,722.83,327.23,387.06,1726.5
8804,290.6,722.83,328.45,385.84,1727.72
8806,289.38,721.61,328.45,385.84,1725.28
8808,289.38,724.05,328.45,388.28,1730.16
8810,289.38,722.83,329.67,385.84,1727.72
8812,289.38,722.83,327.23,385.84,1725.28
8814,289.38,722.83,328.45,387.06,1727.72
8816,289.38,725.27,328.45,385.84,1728.94
8818,289.38,721.61,327.23,387.06,1725.28
8820,289.38,722.83,327.23,387.06,1726.5
8822,289.38,722.83,328.45,387.06,1727.72
8824,290.6,721.61,327.23,387.06,1726.5
