,SQUID_Volt(V),timestamp,MOD_CURR(A)
455,-2.94437000E-05,1558941192.3436668,+1.78125630E+00
456,-2.73148000E-05,1558941192.552,+1.80081760E+00
457,-3.02646000E-05,1558941192.7603333,+1.80605050E+00
458,-3.08318000E-05,1558941192.9686668,+1.80605580E+00
459,-2.61736000E-05,1558941193.177,+1.81956840E+00
460,-2.69078000E-05,1558941193.3853333,+1.82258870E+00
461,-2.74883000E-05,1558941193.5936668,+1.82259130E+00
462,-2.90567000E-05,1558941193.802,+1.84251450E+00
463,-2.88230000E-05,1558941194.0103333,+1.84619040E+00
464,-2.93436000E-05,1558941194.2186668,+1.84619300E+00
465,-2.95771000E-05,1558941194.427,+1.84620620E+00
466,-2.73548000E-05,1558941194.6353333,+1.84620760E+00
467,-2.87297000E-05,1558941194.8436668,+1.84621020E+00
468,-2.71480000E-05,1558941195.052,+1.84622080E+00
469,-2.84028000E-05,1558941195.2603333,+1.84620100E+00
470,-2.86163000E-05,1558941195.4686668,+1.84620890E+00
471,-2.96574000E-05,1558941195.677,+1.84620890E+00
472,-2.82694000E-05,1558941195.8853333,+1.84620490E+00
473,-2.83761000E-05,1558941196.0936668,+1.84619570E+00
474,-2.87832000E-05,1558941196.302,+1.84619300E+00
475,-2.88098000E-05,1558941199.901,+1.85701710E+00
476,-2.74885000E-05,1558941200.1093333,+1.86270210E+00
477,-2.55464000E-05,1558941200.3176668,+1.86272850E+00
478,-2.78688000E-05,1558941200.526,+1.87885290E+00
479,-2.77419000E-05,1558941200.7343333,+1.88629580E+00
480,-2.99109000E-05,1558941200.9426668,+1.88630380E+00
481,-2.87363000E-05,1558941201.151,+1.89911470E+00
482,-2.84493000E-05,1558941201.3593333,+1.90282360E+00
483,-3.05583000E-05,1558941201.5676668,+1.90282090E+00
484,-3.08384000E-05,1558941201.776,+1.91509240E+00
485,-2.86429000E-05,1558941201.9843333,+1.91815100E+00
486,-2.66074000E-05,1558941202.1926668,+1.91814040E+00
487,-2.46387000E-05,1558941202.401,+1.94024060E+00
488,-2.77087000E-05,1558941202.6093333,+1.94292640E+00
489,-2.75752000E-05,1558941202.8176668,+1.94292910E+00
490,-2.72682000E-05,1558941203.026,+1.94293960E+00
491,-2.87631000E-05,1558941203.2343333,+1.94294760E+00
492,-2.36710000E-05,1558941203.4426668,+1.94294760E+00
493,-2.62070000E-05,1558941203.651,+1.94294230E+00
494,-2.54396000E-05,1558941203.8593333,+1.94295290E+00
495,-2.98909000E-05,1558941204.0676668,+1.94294490E+00
496,-2.52927000E-05,1558941204.276,+1.94293430E+00
497,-2.36377000E-05,1558941204.4843333,+1.94292910E+00
498,-2.68743000E-05,1558941204.6926668,+1.94294760E+00
499,-2.82893000E-05,1558941204.901,+1.94294490E+00
500,-2.78424000E-05,1558941208.501,+1.95274860E+00
501,-2.87433000E-05,1558941208.7093332,+1.95821940E+00
502,-2.84296000E-05,1558941208.9176667,+1.95823130E+00
503,-2.59735000E-05,1558941209.126,+1.97641370E+00
504,-3.14595000E-05,1558941209.3343332,+1.98301600E+00
505,-2.94241000E-05,1558941209.5426667,+1.98302130E+00
506,-2.56998000E-05,1558941209.751,+1.99468100E+00
507,-2.76155000E-05,1558941209.9593332,+1.99837280E+00
508,-2.67945000E-05,1558941210.1676667,+1.99838860E+00
509,-2.86966000E-05,1558941210.376,+2.02893370E+00
510,-2.93839000E-05,1558941210.5843332,+2.02818550E+00
511,-2.86766000E-05,1558941210.7926667,+2.02808510E+00
512,-2.93774000E-05,1558941211.001,+2.04453460E+00
513,-2.77089000E-05,1558941211.2093332,+2.04448700E+00
514,-2.97776000E-05,1558941211.4176667,+2.04447650E+00
515,-2.74087000E-05,1558941211.626,+2.04448440E+00
516,-2.69614000E-05,1558941211.8343332,+2.04448970E+00
517,-2.62074000E-05,1558941212.0426667,+2.04446330E+00
518,-2.71282000E-05,1558941212.251,+2.04447910E+00
519,-2.69148000E-05,1558941212.4593332,+2.04448180E+00
520,-2.86499000E-05,1558941212.6676667,+2.04448180E+00
521,-2.78356000E-05,1558941212.876,+2.04447120E+00
522,-2.64810000E-05,1558941213.0843332,+2.04445530E+00
523,-2.73018000E-05,1558941213.2926667,+2.04446330E+00
524,-2.71216000E-05,1558941213.501,+2.04446330E+00
525,-2.62407000E-05,1558941217.197,+2.04543480E+00
526,-2.74419000E-05,1558941217.4053333,+2.06091940E+00
527,-2.69148000E-05,1558941217.6136668,+2.06090360E+00
528,-2.75621000E-05,1558941217.822,+2.06443670E+00
529,-2.69282000E-05,1558941218.0303333,+2.08451060E+00
530,-2.71082000E-05,1558941218.2386668,+2.08451720E+00
531,-2.74153000E-05,1558941218.447,+2.08741060E+00
532,-2.70815000E-05,1558941218.6553333,+2.10091260E+00
533,-2.70616000E-05,1558941218.8636668,+2.10089280E+00
534,-2.74086000E-05,1558941219.072,+2.10719110E+00
535,-2.70682000E-05,1558941219.2803333,+2.12452360E+00
536,-2.70415000E-05,1558941219.4886668,+2.12453420E+00
537,-2.71349000E-05,1558941219.697,+2.12934280E+00
538,-2.68213000E-05,1558941219.9053333,+2.14098110E+00
539,-2.69614000E-05,1558941220.1136668,+2.14098770E+00
540,-2.60004000E-05,1558941220.322,+2.14097580E+00
541,-2.64410000E-05,1558941220.5303333,+2.14099700E+00
542,-2.67746000E-05,1558941220.7386668,+2.14098510E+00
543,-2.62140000E-05,1558941220.947,+2.14100360E+00
544,-2.62475000E-05,1558941221.1553333,+2.14101550E+00
545,-2.62006000E-05,1558941221.3636668,+2.14101280E+00
546,-2.63475000E-05,1558941221.572,+2.14103930E+00
547,-2.67012000E-05,1558941221.7803333,+2.14102600E+00
548,-2.97910000E-05,1558941221.9886668,+2.14102340E+00
549,-2.57601000E-05,1558941222.197,+2.14102870E+00
550,-2.43053000E-05,1558941225.701,+2.15696010E+00
551,-2.61540000E-05,1558941225.9093332,+2.16462780E+00
552,-2.47259000E-05,1558941226.1176667,+2.16462640E+00
553,-2.56801000E-05,1558941226.326,+2.17620650E+00
554,-2.60939000E-05,1558941226.5343332,+2.18111830E+00
555,-2.61206000E-05,1558941226.7426667,+2.18109180E+00
556,-2.49861000E-05,1558941226.951,+2.19319410E+00
557,-2.48594000E-05,1558941227.1593332,+2.19767360E+00
558,-2.52129000E-05,1558941227.3676667,+2.19767230E+00
559,-2.70083000E-05,1558941227.576,+2.21691510E+00
560,-2.45723000E-05,1558941227.7843332,+2.22113690E+00
561,-2.59470000E-05,1558941227.9926667,+2.22111840E+00
562,-2.48861000E-05,1558941228.201,+2.23508960E+00
563,-2.53530000E-05,1558941228.4093332,+2.23762480E+00
564,-2.47057000E-05,1558941228.6176667,+2.23760100E+00
565,-2.46457000E-05,1558941228.826,+2.23761690E+00
566,-2.55334000E-05,1558941229.0343332,+2.23761950E+00
567,-2.57136000E-05,1558941229.2426667,+2.23761290E+00
568,-2.52330000E-05,1558941229.451,+2.23762350E+00
569,-2.50127000E-05,1558941229.6593332,+2.23762480E+00
570,-2.38983000E-05,1558941229.8676667,+2.23764990E+00
571,-2.47859000E-05,1558941230.076,+2.23763140E+00
572,-2.59271000E-05,1558941230.2843332,+2.23763010E+00
573,-2.51262000E-05,1558941230.4926667,+2.23760890E+00
574,-2.48259000E-05,1558941230.701,+2.23759840E+00
575,-2.41452000E-05,1558941234.301,+2.25304600E+00
576,-2.51662000E-05,1558941234.5093334,+2.26108640E+00
577,-2.52531000E-05,1558941234.7176669,+2.26107190E+00
578,-2.50194000E-05,1558941234.926,+2.27244980E+00
579,-2.53264000E-05,1558941235.1343334,+2.27767740E+00
580,-2.40985000E-05,1558941235.3426669,+2.27767480E+00
581,-2.51397000E-05,1558941235.551,+2.29592720E+00
582,-2.53531000E-05,1558941235.7593334,+2.30120770E+00
583,-2.56133000E-05,1558941235.9676669,+2.30120770E+00
584,-2.59137000E-05,1558941236.176,+2.31447070E+00
585,-2.50727000E-05,1558941236.3843334,+2.31766410E+00
586,-2.61540000E-05,1558941236.5926669,+2.31767860E+00
587,-2.67747000E-05,1558941236.801,+2.33248390E+00
588,-2.51662000E-05,1558941237.0093334,+2.33420880E+00
589,-2.52129000E-05,1558941237.2176669,+2.33421410E+00
590,-2.55200000E-05,1558941237.426,+2.33425380E+00
591,-2.57536000E-05,1558941237.6343334,+2.33428290E+00
592,-2.57268000E-05,1558941237.8426669,+2.33426700E+00
593,-2.46791000E-05,1558941238.051,+2.33424720E+00
594,-2.58070000E-05,1558941238.2593334,+2.33424580E+00
595,-2.50062000E-05,1558941238.4676669,+2.33421680E+00
596,-2.52329000E-05,1558941238.676,+2.33418110E+00
597,-2.45723000E-05,1558941238.8843334,+2.33419690E+00
598,-2.50928000E-05,1558941239.0926669,+2.33422340E+00
599,-2.49927000E-05,1558941239.301,+2.33425250E+00
