,SQUID_Volt(V),timestamp,MOD_CURR(A)
456,-2.61470000E-05,1558941861.882,+1.80075150E+00
457,-2.63672000E-05,1558941862.0903332,+1.80619070E+00
458,-2.58934000E-05,1558941862.2986667,+1.80619070E+00
459,-2.63938000E-05,1558941862.507,+1.81954200E+00
460,-2.59200000E-05,1558941862.7153332,+1.82273930E+00
461,-2.60403000E-05,1558941862.9236667,+1.82275520E+00
462,-2.63938000E-05,1558941863.132,+1.84230300E+00
463,-2.59601000E-05,1558941863.3403332,+1.84633310E+00
464,-2.59801000E-05,1558941863.5486667,+1.84633710E+00
465,-2.59133000E-05,1558941863.757,+1.84635430E+00
466,-2.57400000E-05,1558941863.9653332,+1.84634770E+00
467,-2.57599000E-05,1558941864.1736667,+1.84634770E+00
468,-2.59068000E-05,1558941864.382,+1.84634500E+00
469,-2.59735000E-05,1558941864.5903332,+1.84635960E+00
470,-2.58867000E-05,1558941864.7986667,+1.84635030E+00
471,-2.58200000E-05,1558941865.007,+1.84634900E+00
472,-2.55531000E-05,1558941865.2153332,+1.84635030E+00
473,-2.57398000E-05,1558941865.4236667,+1.84635160E+00
474,-2.58199000E-05,1558941865.632,+1.84634640E+00
475,-2.59401000E-05,1558941869.231,+1.85678310E+00
476,-2.59400000E-05,1558941869.4393332,+1.86286330E+00
477,-2.57133000E-05,1558941869.6476667,+1.86286600E+00
478,-2.56398000E-05,1558941869.856,+1.87982970E+00
479,-2.57999000E-05,1558941870.0643332,+1.88644120E+00
480,-2.56065000E-05,1558941870.2726667,+1.88642800E+00
481,-2.56131000E-05,1558941870.481,+1.89870760E+00
482,-2.55797000E-05,1558941870.6893332,+1.90292140E+00
483,-2.54730000E-05,1558941870.8976667,+1.90295310E+00
484,-2.55196000E-05,1558941871.106,+1.91570040E+00
485,-2.55196000E-05,1558941871.3143332,+1.91828180E+00
486,-2.55730000E-05,1558941871.5226667,+1.91828310E+00
487,-2.55131000E-05,1558941871.731,+1.93952550E+00
488,-2.52994000E-05,1558941871.9393332,+1.94307970E+00
489,-2.54196000E-05,1558941872.1476667,+1.94308770E+00
490,-2.53194000E-05,1558941872.356,+1.94309300E+00
491,-2.52595000E-05,1558941872.5643332,+1.94307970E+00
492,-2.49657000E-05,1558941872.7726667,+1.94307180E+00
493,-2.50259000E-05,1558941872.981,+1.94309560E+00
494,-2.54128000E-05,1558941873.1893332,+1.94309300E+00
495,-2.49058000E-05,1558941873.3976667,+1.94308500E+00
496,-2.50124000E-05,1558941873.606,+1.94307450E+00
497,-2.52728000E-05,1558941873.8143332,+1.94305070E+00
498,-2.50591000E-05,1558941874.0226667,+1.94305330E+00
499,-2.50459000E-05,1558941874.231,+1.94308770E+00
500,-2.51192000E-05,1558941877.832,+1.95318610E+00
501,-2.51794000E-05,1558941878.0403333,+1.95836750E+00
502,-2.50391000E-05,1558941878.2486668,+1.95837410E+00
503,-2.44919000E-05,1558941878.457,+1.97534180E+00
504,-2.50592000E-05,1558941878.6653333,+1.98316410E+00
505,-2.50391000E-05,1558941878.8736668,+1.98315350E+00
506,-2.49458000E-05,1558941879.082,+1.99504060E+00
507,-2.51527000E-05,1558941879.2903333,+1.99852080E+00
508,-2.48056000E-05,1558941879.4986668,+1.99853140E+00
509,-2.51526000E-05,1558941879.707,+2.02891250E+00
510,-2.49857000E-05,1558941879.9153333,+2.02820930E+00
511,-2.49791000E-05,1558941880.1236668,+2.02813930E+00
512,-2.50791000E-05,1558941880.332,+2.04457430E+00
513,-2.48056000E-05,1558941880.5403333,+2.04455450E+00
514,-2.50326000E-05,1558941880.7486668,+2.04453730E+00
515,-2.49390000E-05,1558941880.957,+2.04454260E+00
516,-2.48924000E-05,1558941881.1653333,+2.04453070E+00
517,-2.49590000E-05,1558941881.3736668,+2.04452670E+00
518,-2.51126000E-05,1558941881.582,+2.04448180E+00
519,-2.47790000E-05,1558941881.7903333,+2.04449760E+00
520,-2.48924000E-05,1558941881.9986668,+2.04449500E+00
521,-2.48657000E-05,1558941882.207,+2.04449760E+00
522,-2.49524000E-05,1558941882.4153333,+2.04448180E+00
523,-2.49391000E-05,1558941882.6236668,+2.04447650E+00
524,-2.48924000E-05,1558941882.832,+2.04447650E+00
525,-2.49924000E-05,1558941886.527,+2.04539250E+00
526,-2.51393000E-05,1558941886.7353332,+2.06095780E+00
527,-2.45252000E-05,1558941886.9436667,+2.06095640E+00
528,-2.43585000E-05,1558941887.152,+2.06434150E+00
529,-2.47322000E-05,1558941887.3603332,+2.08456080E+00
530,-2.47455000E-05,1558941887.5686667,+2.08456870E+00
531,-2.45921000E-05,1558941887.777,+2.08727840E+00
532,-2.49458000E-05,1558941887.9853332,+2.10089810E+00
533,-2.49925000E-05,1558941888.1936667,+2.10090210E+00
534,-2.47990000E-05,1558941888.402,+2.10690290E+00
535,-2.49992000E-05,1558941888.6103332,+2.12453420E+00
536,-2.48990000E-05,1558941888.8186667,+2.12452620E+00
537,-2.49391000E-05,1558941889.027,+2.12910230E+00
538,-2.56398000E-05,1558941889.2353332,+2.14101280E+00
539,-2.53194000E-05,1558941889.4436667,+2.14100620E+00
540,-2.52060000E-05,1558941889.652,+2.14099960E+00
541,-2.49925000E-05,1558941889.8603332,+2.14095730E+00
542,-2.51527000E-05,1558941890.0686667,+2.14096130E+00
543,-2.50259000E-05,1558941890.277,+2.14097320E+00
544,-2.51526000E-05,1558941890.4853332,+2.14097050E+00
545,-2.50592000E-05,1558941890.6936667,+2.14095470E+00
546,-2.50925000E-05,1558941890.902,+2.14097320E+00
547,-2.50057000E-05,1558941891.1103332,+2.14095860E+00
548,-2.51660000E-05,1558941891.3186667,+2.14096790E+00
549,-2.51593000E-05,1558941891.527,+2.14096520E+00
550,-2.54796000E-05,1558941895.032,+2.15632040E+00
551,-2.50927000E-05,1558941895.2403333,+2.16454450E+00
552,-2.53395000E-05,1558941895.4486668,+2.16459210E+00
553,-2.52060000E-05,1558941895.657,+2.17677490E+00
554,-2.52327000E-05,1558941895.8653333,+2.18106010E+00
555,-2.54262000E-05,1558941896.0736668,+2.18107200E+00
556,-2.55131000E-05,1558941896.282,+2.19370690E+00
557,-2.51460000E-05,1558941896.4903333,+2.19763260E+00
558,-2.54596000E-05,1558941896.6986668,+2.19766430E+00
559,-2.54062000E-05,1558941896.907,+2.21623440E+00
560,-2.54863000E-05,1558941897.1153333,+2.22118710E+00
561,-2.53261000E-05,1558941897.3236668,+2.22116600E+00
562,-2.54662000E-05,1558941897.532,+2.23561830E+00
563,-2.56931000E-05,1558941897.7403333,+2.23769350E+00
564,-2.55931000E-05,1558941897.9486668,+2.23768830E+00
565,-2.58867000E-05,1558941898.157,+2.23769620E+00
566,-2.56664000E-05,1558941898.3653333,+2.23768560E+00
567,-2.56799000E-05,1558941898.5736668,+2.23769620E+00
568,-2.56864000E-05,1558941898.782,+2.23768830E+00
569,-2.58132000E-05,1558941898.9903333,+2.23766970E+00
570,-2.58066000E-05,1558941899.1986668,+2.23771470E+00
571,-2.59267000E-05,1558941899.407,+2.23770680E+00
572,-2.56799000E-05,1558941899.6153333,+2.23767240E+00
573,-2.57265000E-05,1558941899.8236668,+2.23767770E+00
574,-2.58134000E-05,1558941900.032,+2.23770410E+00
575,-2.60269000E-05,1558941903.631,+2.25358270E+00
576,-2.61337000E-05,1558941903.8393333,+2.26116570E+00
577,-2.59001000E-05,1558941904.0476668,+2.26112340E+00
578,-2.61337000E-05,1558941904.256,+2.27273790E+00
579,-2.59934000E-05,1558941904.4643333,+2.27771710E+00
580,-2.63139000E-05,1558941904.6726668,+2.27771440E+00
581,-2.60002000E-05,1558941904.881,+2.29476540E+00
582,-2.62138000E-05,1558941905.0893333,+2.30120250E+00
583,-2.61204000E-05,1558941905.2976668,+2.30119720E+00
584,-2.63538000E-05,1558941905.506,+2.31459890E+00
585,-2.65074000E-05,1558941905.7143333,+2.31767730E+00
586,-2.65340000E-05,1558941905.9226668,+2.31769320E+00
587,-2.64406000E-05,1558941906.131,+2.33159960E+00
588,-2.65607000E-05,1558941906.3393333,+2.33423920E+00
589,-2.67944000E-05,1558941906.5476668,+2.33424850E+00
590,-2.67876000E-05,1558941906.756,+2.33424190E+00
591,-2.65473000E-05,1558941906.9643333,+2.33425640E+00
592,-2.68745000E-05,1558941907.1726668,+2.33421940E+00
593,-2.66875000E-05,1558941907.381,+2.33424320E+00
594,-2.66875000E-05,1558941907.5893333,+2.33425640E+00
595,-2.69811000E-05,1558941907.7976668,+2.33425380E+00
596,-2.70012000E-05,1558941908.006,+2.33426170E+00
597,-2.68410000E-05,1558941908.2143333,+2.33424850E+00
598,-2.68277000E-05,1558941908.4226668,+2.33424320E+00
599,-2.68143000E-05,1558941908.631,+2.33424320E+00
