,SQUID_Volt(V),timestamp,MAG_CURR(A)
394,-2.65421500E-05,1558943452.4333332,
395,-2.66076100E-05,1558943452.6416667,
396,-2.65535100E-05,1558943452.85,
397,-2.66924300E-05,1558943453.0583332,
398,-2.66810600E-05,1558943453.2666667,
399,-2.66276400E-05,1558943453.475,
400,-2.66797200E-05,1558943455.075,
401,-2.66617000E-05,1558943455.2833333,
402,-2.66490000E-05,1558943455.4916668,
403,-2.67732300E-05,1558943455.7,
404,-2.68072800E-05,1558943455.9083333,
405,-2.67732200E-05,1558943456.1166668,
406,-2.68393400E-05,1558943456.325,
407,-2.67986000E-05,1558943456.5333333,
408,-2.68046100E-05,1558943456.7416668,
409,-2.68787400E-05,1558943456.95,
410,-2.68981000E-05,1558943457.1583333,
411,-2.69301700E-05,1558943457.3666668,
412,-2.68727300E-05,1558943457.575,
413,-2.68840800E-05,1558943457.7833333,
414,-2.69715600E-05,1558943457.9916668,
415,-2.69248300E-05,1558943458.2,
416,-2.70450300E-05,1558943458.4083333,
417,-2.68112800E-05,1558943458.6166668,
418,-2.70416900E-05,1558943458.825,
419,-2.70149700E-05,1558943459.0333333,
420,-2.70023000E-05,1558943459.2416668,
421,-2.70630600E-05,1558943459.45,
422,-2.69876000E-05,1558943459.6583333,
423,-2.71024500E-05,1558943459.8666668,
424,-2.69929500E-05,1558943460.075,
425,-2.69996100E-05,1558943461.675,
426,-2.70610500E-05,1558943461.8833332,
427,-2.70062900E-05,1558943462.0916667,
428,-2.70089700E-05,1558943462.3,
429,-2.69555300E-05,1558943462.5083332,
430,-2.70376900E-05,1558943462.7166667,
431,-2.70283400E-05,1558943462.925,
432,-2.68941100E-05,1558943463.1333332,
433,-2.69775800E-05,1558943463.3416667,
434,-2.69415200E-05,1558943463.55,
435,-2.68720700E-05,1558943463.7583332,
436,-2.69034600E-05,1558943463.9666667,
437,-2.68032800E-05,1558943464.175,
438,-2.68607000E-05,1558943464.3833332,
439,-2.68206400E-05,1558943464.5916667,
440,-2.67645400E-05,1558943464.8,
441,-2.68413500E-05,1558943465.0083332,
442,-2.68840700E-05,1558943465.2166667,
443,-2.68687300E-05,1558943465.425,
444,-2.68293200E-05,1558943465.6333332,
445,-2.68233100E-05,1558943465.8416667,
446,-2.68987700E-05,1558943466.05,
447,-2.68740700E-05,1558943466.2583332,
448,-2.68961000E-05,1558943466.4666667,
449,-2.68914300E-05,1558943466.675,
450,-2.68480200E-05,1558943468.275,
451,-2.69081200E-05,1558943468.4833333,
452,-2.68593600E-05,1558943468.6916668,
453,-2.68707200E-05,1558943468.9,
454,-2.69862600E-05,1558943469.1083333,
455,-2.68293300E-05,1558943469.3166668,
456,-2.69735700E-05,1558943469.525,
457,-2.69401900E-05,1558943469.7333333,
458,-2.69722400E-05,1558943469.9416668,
459,-2.69308200E-05,1558943470.15,
460,-2.69608800E-05,1558943470.3583333,
461,-2.69275000E-05,1558943470.5666668,
462,-2.69555500E-05,1558943470.775,
463,-2.70103100E-05,1558943470.9833333,
464,-2.69081200E-05,1558943471.1916668,
465,-2.69408500E-05,1558943471.4,
466,-2.69355000E-05,1558943471.6083333,
467,-2.69515400E-05,1558943471.8166668,
468,-2.69448600E-05,1558943472.025,
469,-2.68787400E-05,1558943472.2333333,
470,-2.69061200E-05,1558943472.4416668,
471,-2.70062900E-05,1558943472.65,
472,-2.68373400E-05,1558943472.8583333,
473,-2.68353400E-05,1558943473.0666668,
474,-2.68353400E-05,1558943473.275,
475,-2.67558600E-05,1558943474.875,
476,-2.67485200E-05,1558943475.0833333,
477,-2.66824000E-05,1558943475.2916667,
478,-2.66543600E-05,1558943475.5,
479,-2.66944300E-05,1558943475.7083333,
480,-2.67131300E-05,1558943475.9166667,
481,-2.66349900E-05,1558943476.125,
482,-2.66770600E-05,1558943476.3333333,
483,-2.66389900E-05,1558943476.5416667,
484,-2.66356500E-05,1558943476.75,
485,-2.66369900E-05,1558943476.9583333,
486,-2.67458400E-05,1558943477.1666667,
487,-2.67498500E-05,1558943477.375,
488,-2.67117800E-05,1558943477.5833333,
489,-2.66710400E-05,1558943477.7916667,
490,-2.65802200E-05,1558943478.0,
491,-2.66783800E-05,1558943478.2083333,
492,-2.67258100E-05,1558943478.4166667,
493,-2.66683700E-05,1558943478.625,
494,-2.66303200E-05,1558943478.8333333,
495,-2.67091000E-05,1558943479.0416667,
496,-2.67064400E-05,1558943479.25,
497,-2.66657100E-05,1558943479.4583333,
498,-2.67358300E-05,1558943479.6666667,
499,-2.67979300E-05,1558943479.875,
500,-2.68393400E-05,1558943481.476,
