,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
155,-3.66045000E-05,1558921194.4006667,+1.56980540E+00,+6.03260300E-01,+5.55787100E-03
156,-3.65645000E-05,1558921194.609,+1.56980660E+00,+6.15168540E-01,+5.55758400E-03
157,-3.65311000E-05,1558921194.8173332,+1.56980660E+00,+6.22529670E-01,+5.55761000E-03
158,-3.65310000E-05,1558921195.0256667,+1.56980660E+00,+6.22538390E-01,+5.55776600E-03
159,-3.65110000E-05,1558921195.234,+1.56980790E+00,+6.35223340E-01,+5.55748000E-03
160,-3.66245000E-05,1558921195.4423332,+1.56980660E+00,+6.42353380E-01,+5.55768800E-03
161,-3.67180000E-05,1558921195.6506667,+1.56980790E+00,+6.42368170E-01,+5.55766200E-03
162,-3.68046000E-05,1558921195.859,+1.56980790E+00,+6.56336860E-01,+5.55781900E-03
163,-3.66044000E-05,1558921196.0673332,+1.56980790E+00,+6.61622130E-01,+5.55779300E-03
164,-3.67713000E-05,1558921196.2756667,+1.56980540E+00,+6.61637710E-01,+5.55787100E-03
165,-3.67646000E-05,1558921196.484,+1.56980660E+00,+6.61660030E-01,+5.55750600E-03
166,-3.68180000E-05,1558921196.6923332,+1.56980790E+00,+6.61664130E-01,+5.55732400E-03
167,-3.68847000E-05,1558921196.9006667,+1.56980660E+00,+6.61687370E-01,+5.55774000E-03
168,-3.67914000E-05,1558921197.109,+1.56981160E+00,+6.61700450E-01,+5.55802700E-03
169,-3.67313000E-05,1558921197.3173332,+1.56980790E+00,+6.61726460E-01,+5.55750600E-03
170,-3.69248000E-05,1558921197.5256667,+1.56981030E+00,+6.61746930E-01,+5.55794900E-03
171,-3.68715000E-05,1558921197.734,+1.56980540E+00,+6.61770310E-01,+5.55797500E-03
172,-3.68513000E-05,1558921197.9423332,+1.56980660E+00,+6.61788270E-01,+5.55800100E-03
173,-3.69714000E-05,1558921198.1506667,+1.56980790E+00,+6.61812310E-01,+5.55776600E-03
174,-3.69247000E-05,1558921198.359,+1.56980910E+00,+6.61829220E-01,+5.55737600E-03
175,-3.70182000E-05,1558921202.021,+1.56980790E+00,+6.64451620E-01,+5.55740200E-03
176,-3.69848000E-05,1558921202.2293332,+1.56980660E+00,+6.80516810E-01,+5.55737600E-03
177,-3.70382000E-05,1558921202.4376667,+1.56980910E+00,+6.80537670E-01,+5.55781900E-03
178,-3.69314000E-05,1558921202.646,+1.56980910E+00,+6.83769500E-01,+5.55771400E-03
179,-3.70782000E-05,1558921202.8543332,+1.56980410E+00,+7.00395570E-01,+5.55735000E-03
180,-3.71117000E-05,1558921203.0626667,+1.56981160E+00,+7.00410890E-01,+5.55781900E-03
181,-3.70648000E-05,1558921203.271,+1.56981030E+00,+7.05244600E-01,+5.55749300E-03
182,-3.70248000E-05,1558921203.4793332,+1.56981030E+00,+7.19708430E-01,+5.55750600E-03
183,-3.71317000E-05,1558921203.6876667,+1.56981030E+00,+7.19740650E-01,+5.55720700E-03
184,-3.70916000E-05,1558921203.896,+1.56980790E+00,+7.24990770E-01,+5.55766200E-03
185,-3.72051000E-05,1558921204.1043332,+1.56980660E+00,+7.39025240E-01,+5.55755800E-03
186,-3.71450000E-05,1558921204.3126667,+1.56981160E+00,+7.39052310E-01,+5.55749300E-03
187,-3.70983000E-05,1558921204.521,+1.56980790E+00,+7.46199250E-01,+5.55767500E-03
188,-3.71384000E-05,1558921204.7293332,+1.56980790E+00,+7.58954450E-01,+5.55737600E-03
189,-3.71784000E-05,1558921204.9376667,+1.56981030E+00,+7.58983110E-01,+5.55766200E-03
190,-3.71717000E-05,1558921205.146,+1.56980660E+00,+7.59016920E-01,+5.55779300E-03
191,-3.71717000E-05,1558921205.3543332,+1.56980790E+00,+7.59045180E-01,+5.55758400E-03
192,-3.72721000E-05,1558921205.5626667,+1.56980910E+00,+7.59076620E-01,+5.55751900E-03
193,-3.72518000E-05,1558921205.771,+1.56980910E+00,+7.59113730E-01,+5.55716800E-03
194,-3.72518000E-05,1558921205.9793332,+1.56981030E+00,+7.59133930E-01,+5.55748000E-03
195,-3.72852000E-05,1558921206.1876667,+1.56980910E+00,+7.59157050E-01,+5.55787100E-03
196,-3.73252000E-05,1558921206.396,+1.56980790E+00,+7.59186100E-01,+5.55779300E-03
197,-3.72784000E-05,1558921206.6043332,+1.56980790E+00,+7.59206570E-01,+5.55761000E-03
198,-3.73456000E-05,1558921206.8126667,+1.56980910E+00,+7.59248570E-01,+5.55745400E-03
199,-3.71984000E-05,1558921207.021,+1.56980910E+00,+7.59277500E-01,+5.55748000E-03
200,-3.72852000E-05,1558921210.622,+1.56980660E+00,+7.62258870E-01,+5.55761000E-03
201,-3.71316000E-05,1558921210.8303332,+1.56980660E+00,+7.78623250E-01,+5.55789700E-03
202,-3.71851000E-05,1558921211.0386667,+1.56980540E+00,+7.78645830E-01,+5.55763600E-03
203,-3.71983000E-05,1558921211.247,+1.56981030E+00,+7.82071500E-01,+5.55792300E-03
204,-3.70983000E-05,1558921211.4553332,+1.56981030E+00,+7.97939280E-01,+5.55748000E-03
205,-3.73119000E-05,1558921211.6636667,+1.56980910E+00,+7.97970840E-01,+5.55758400E-03
206,-3.72384000E-05,1558921211.872,+1.56980910E+00,+8.02738080E-01,+5.55823500E-03
207,-3.72785000E-05,1558921212.0803332,+1.56980910E+00,+8.16103710E-01,+5.55818300E-03
208,-3.71984000E-05,1558921212.2886667,+1.56981030E+00,+8.16134880E-01,+5.55815700E-03
209,-3.72117000E-05,1558921212.497,+1.56980660E+00,+8.22972660E-01,+5.55779300E-03
210,-3.73318000E-05,1558921212.7053332,+1.56980410E+00,+8.40071450E-01,+5.55865100E-03
211,-3.72117000E-05,1558921212.9136667,+1.56980660E+00,+8.40090870E-01,+5.55818300E-03
212,-3.72852000E-05,1558921213.122,+1.56980660E+00,+8.45967380E-01,+5.55810500E-03
213,-3.71984000E-05,1558921213.3303332,+1.56980790E+00,+8.55905650E-01,+5.55789700E-03
214,-3.73852000E-05,1558921213.5386667,+1.56980790E+00,+8.55934050E-01,+5.55810500E-03
215,-3.73052000E-05,1558921213.747,+1.56981160E+00,+8.55946990E-01,+5.55810500E-03
216,-3.72251000E-05,1558921213.9553332,+1.56980660E+00,+8.55978690E-01,+5.55807900E-03
217,-3.73853000E-05,1558921214.1636667,+1.56980410E+00,+8.56003120E-01,+5.55807900E-03
218,-3.72852000E-05,1558921214.372,+1.56980790E+00,+8.56023730E-01,+5.55776600E-03
219,-3.72852000E-05,1558921214.5803332,+1.56981030E+00,+8.56039310E-01,+5.55779300E-03
220,-3.73720000E-05,1558921214.7886667,+1.56980790E+00,+8.56056480E-01,+5.55836500E-03
221,-3.71583000E-05,1558921214.997,+1.56981030E+00,+8.56091480E-01,+5.55775300E-03
222,-3.72986000E-05,1558921215.2053332,+1.56980790E+00,+8.56117630E-01,+5.55805300E-03
223,-3.71584000E-05,1558921215.4136667,+1.56980660E+00,+8.56128590E-01,+5.55755800E-03
224,-3.71517000E-05,1558921215.622,+1.56980410E+00,+8.56131100E-01,+5.55768800E-03
225,-3.71983000E-05,1558921219.221,+1.56980410E+00,+8.58794580E-01,+5.55766200E-03
226,-3.73052000E-05,1558921219.4293332,+1.56980410E+00,+8.72514450E-01,+5.55758400E-03
227,-3.72650000E-05,1558921219.6376667,+1.56980410E+00,+8.72547600E-01,+5.55729800E-03
228,-3.72851000E-05,1558921219.846,+1.56980660E+00,+8.77027720E-01,+5.55763600E-03
229,-3.72116000E-05,1558921220.0543332,+1.56980660E+00,+8.96572510E-01,+5.55727200E-03
230,-3.71384000E-05,1558921220.2626667,+1.56980660E+00,+8.96614240E-01,+5.55753200E-03
231,-3.72185000E-05,1558921220.471,+1.56980910E+00,+9.00941160E-01,+5.55775300E-03
232,-3.72454000E-05,1558921220.6793332,+1.56980790E+00,+9.12475790E-01,+5.55729800E-03
233,-3.71651000E-05,1558921220.8876667,+1.56980540E+00,+9.12527170E-01,+5.55732400E-03
234,-3.71583000E-05,1558921221.096,+1.56980540E+00,+9.19633260E-01,+5.55748000E-03
235,-3.70719000E-05,1558921221.3043332,+1.56980540E+00,+9.36541620E-01,+5.55722000E-03
236,-3.70985000E-05,1558921221.5126667,+1.56980290E+00,+9.36579130E-01,+5.55791000E-03
237,-3.71320000E-05,1558921221.721,+1.56980410E+00,+9.42620990E-01,+5.55740200E-03
238,-3.70985000E-05,1558921221.9293332,+1.56980790E+00,+9.52388120E-01,+5.55738900E-03
239,-3.71587000E-05,1558921222.1376667,+1.56980660E+00,+9.52408190E-01,+5.55732400E-03
240,-3.70986000E-05,1558921222.346,+1.56980290E+00,+9.52425360E-01,+5.55763600E-03
241,-3.69718000E-05,1558921222.5543332,+1.56980540E+00,+9.52417170E-01,+5.55779300E-03
242,-3.70252000E-05,1558921222.7626667,+1.56980660E+00,+9.52406210E-01,+5.55776600E-03
243,-3.71321000E-05,1558921222.971,+1.56980410E+00,+9.52410310E-01,+5.55788400E-03
244,-3.69918000E-05,1558921223.1793332,+1.56980660E+00,+9.52398290E-01,+5.55820900E-03
245,-3.69117000E-05,1558921223.3876667,+1.56980790E+00,+9.52360250E-01,+5.55740200E-03
246,-3.69384000E-05,1558921223.596,+1.56980910E+00,+9.52321020E-01,+5.55781900E-03
247,-3.69252000E-05,1558921223.8043332,+1.56980910E+00,+9.52321550E-01,+5.55846900E-03
248,-3.69718000E-05,1558921224.0126667,+1.56980910E+00,+9.52332520E-01,+5.55802700E-03
249,-3.69784000E-05,1558921224.221,+1.56980540E+00,+9.52335820E-01,+5.55791000E-03
250,-3.70118000E-05,1558921227.821,+1.56980790E+00,+9.54998270E-01,+5.55763600E-03
251,-3.69117000E-05,1558921228.0293334,+1.56980910E+00,+9.76308310E-01,+5.55787100E-03
252,-3.68913000E-05,1558921228.2376668,+1.56980660E+00,+9.76332480E-01,+5.55762300E-03
253,-3.68313000E-05,1558921228.446,+1.56980910E+00,+9.79526750E-01,+5.55787100E-03
254,-3.68848000E-05,1558921228.6543334,+1.56981030E+00,+9.92694560E-01,+5.55732400E-03
255,-3.68381000E-05,1558921228.8626668,+1.56980790E+00,+9.92704470E-01,+5.55766200E-03
256,-3.66246000E-05,1558921229.071,+1.56980660E+00,+8.50527980E-01,+5.55755800E-03
257,-3.67113000E-05,1558921229.2793334,+1.56980790E+00,+1.01889340E+00,+5.55797500E-03
258,-3.66111000E-05,1558921229.4876668,+1.56981030E+00,+1.01879840E+00,+5.55789700E-03
259,-3.67379000E-05,1558921229.696,+1.56981030E+00,+1.02591700E+00,+5.55787100E-03
