,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
309,+3.64653900E-05,1559367486.592,0.00013538695509309967,4.833075862068966e-05
310,+3.64259900E-05,1559367486.8003333,0.00013538725082146768,4.832781280788177e-05
311,+3.64680600E-05,1559367487.0086668,0.00013538753559693317,4.833178325123153e-05
312,+3.64253200E-05,1559367487.217,0.00013797032858707558,4.833152709359606e-05
313,+3.64259900E-05,1559367487.4253333,0.00013797032858707558,4.833191133004927e-05
314,+3.63919300E-05,1559367487.6336668,0.00013797003285870754,4.8329093596059117e-05
315,+3.63906000E-05,1559367487.842,0.00013796974808324205,4.8330886699507384e-05
316,+3.63218000E-05,1559367488.0503333,0.00013797061336254108,4.8326019704433504e-05
317,+3.63859200E-05,1559367488.2586668,0.00013797032858707558,4.833127093596059e-05
318,+3.63365000E-05,1559367488.467,0.0001379717743702081,4.83328078817734e-05
319,+3.63244700E-05,1559367488.6753333,0.00013797119386637458,4.833050246305419e-05
320,+3.64086300E-05,1559367488.8836668,0.0001379709090909091,4.832947783251232e-05
321,+3.64139700E-05,1559367489.092,0.00013797147864184008,4.832576354679803e-05
322,+3.63852500E-05,1559367489.3003333,0.00013797205914567362,4.833011822660099e-05
323,+3.63011000E-05,1559367489.5086668,0.00013797322015334065,4.833191133004927e-05
324,+3.63097800E-05,1559367489.717,0.00013797293537787513,4.833383251231527e-05
325,+3.62663800E-05,1559367493.424,0.00013797351588170866,4.833011822660099e-05
326,+3.61875700E-05,1559367493.6323333,0.00013978419496166484,4.8330374384236455e-05
327,+3.62910900E-05,1559367493.8406668,0.00013978389923329683,4.832448275862069e-05
328,+3.62610400E-05,1559367494.049,0.0001397846221248631,4.833063054187192e-05
329,+3.63031100E-05,1559367494.2573333,0.00014236391018619934,4.832742857142857e-05
330,+3.61254600E-05,1559367494.4656668,0.00014236361445783133,4.832730049261084e-05
331,+3.61094300E-05,1559367494.674,0.00014236477546549837,4.833191133004927e-05
332,+3.62770600E-05,1559367494.8823333,0.00014417762322015333,4.832870935960591e-05
333,+3.61702100E-05,1559367495.0906668,0.0001441771960569551,4.833152709359606e-05
334,+3.60693600E-05,1559367495.299,0.00014421324205914567,4.833011822660099e-05
335,+3.60994100E-05,1559367495.5073333,0.00014586018619934283,4.83275566502463e-05
336,+3.60359800E-05,1559367495.7156668,0.00014586191675794086,4.832999014778325e-05
337,+3.60934000E-05,1559367495.924,0.00014597904709748083,4.833178325123153e-05
338,+3.60880700E-05,1559367496.1323333,0.00014856947426067908,4.833485714285714e-05
339,+3.59952400E-05,1559367496.3406668,0.00014857019715224534,4.833050246305419e-05
340,+3.60553500E-05,1559367496.549,0.00014856947426067908,4.8333320197044334e-05
341,+3.58449700E-05,1559367496.7573333,0.00014856859802847753,4.833600985221675e-05
342,+3.58135900E-05,1559367496.9656668,0.0001485681708652793,4.833101477832512e-05
343,+3.58242800E-05,1559367497.174,0.00014856961664841184,4.832973399014778e-05
344,+3.59318000E-05,1559367497.3823333,0.0001485709200438116,4.833063054187192e-05
345,+3.58817100E-05,1559367497.5906668,0.0001485703395399781,4.8327940886699505e-05
346,+3.58650100E-05,1559367497.799,0.00014857106243154435,4.8327940886699505e-05
347,+3.59144200E-05,1559367498.0073333,0.0001485703395399781,4.833063054187192e-05
348,+3.59351300E-05,1559367498.2156668,0.00014856917853231107,4.832883743842364e-05
349,+3.59358000E-05,1559367498.424,0.00014856961664841184,4.8329093596059117e-05
350,+3.58984000E-05,1559367501.917,0.00014936676889375683,4.832973399014778e-05
351,+3.58650100E-05,1559367502.1253333,0.0001502506133625411,4.833075862068966e-05
352,+3.58155900E-05,1559367502.3336668,0.00015025089813800659,4.8326660098522166e-05
353,+3.58122500E-05,1559367502.542,0.0001517734830230011,4.833075862068966e-05
354,+3.57461400E-05,1559367502.7503333,0.0001529636692223439,4.83328078817734e-05
355,+3.56987200E-05,1559367502.9586668,0.0001529649726177437,4.832999014778325e-05
356,+3.56633400E-05,1559367503.167,0.00015395332968236582,4.832730049261084e-05
357,+3.56559900E-05,1559367503.3753333,0.00015464911281489594,4.832947783251232e-05
