,SQUID_Volt(V),timestamp,MAG_CURR(A)
492,+4.60306400E-05,1559362648.0776668,
493,+4.59859000E-05,1559362648.286,
494,+4.62490200E-05,1559362648.4943333,
495,+4.61862600E-05,1559362648.7026668,
496,+4.65515600E-05,1559362648.911,
497,+4.63238200E-05,1559362649.1193333,
498,+4.61708800E-05,1559362649.3276668,
499,+4.61221300E-05,1559362649.536,
500,+4.66477200E-05,1559362651.137,
501,+4.66410300E-05,1559362651.3453333,
502,+4.65976300E-05,1559362651.5536668,
503,+4.67185100E-05,1559362651.762,
504,+4.67231700E-05,1559362651.9703333,
505,+4.65889400E-05,1559362652.1786668,
506,+4.65969600E-05,1559362652.387,
507,+4.66256800E-05,1559362652.5953333,
508,+4.63765800E-05,1559362652.8036668,
509,+4.64500400E-05,1559362653.012,
510,+4.66210100E-05,1559362653.2203333,
511,+4.65943000E-05,1559362653.4286668,
512,+4.66083100E-05,1559362653.637,
513,+4.66310300E-05,1559362653.8453333,
514,+4.65969700E-05,1559362654.0536668,
515,+4.66797700E-05,1559362654.262,
516,+4.68253600E-05,1559362654.4703333,
517,+4.70230300E-05,1559362654.6786668,
518,+4.69262100E-05,1559362654.887,
519,+4.68948000E-05,1559362655.0953333,
520,+4.69782900E-05,1559362655.3036668,
521,+4.69789600E-05,1559362655.512,
522,+4.67392000E-05,1559362655.7203333,
523,+4.67639200E-05,1559362655.9286668,
524,+4.67472200E-05,1559362656.137,
525,+4.64039600E-05,1559362657.736,
526,+4.59465000E-05,1559362657.9443333,
527,+4.63846000E-05,1559362658.1526668,
528,+4.63084700E-05,1559362658.361,
529,+4.64179800E-05,1559362658.5693333,
530,+4.63044400E-05,1559362658.7776668,
531,+4.65068000E-05,1559362658.986,
532,+4.66243500E-05,1559362659.1943333,
533,+4.68921400E-05,1559362659.4026668,
534,+4.68707700E-05,1559362659.611,
535,+4.69696100E-05,1559362659.8193333,
536,+4.67652500E-05,1559362660.0276668,
537,+4.68233600E-05,1559362660.236,
538,+4.67799400E-05,1559362660.4443333,
539,+4.65488800E-05,1559362660.6526668,
540,+4.66844500E-05,1559362660.861,
541,+4.63231500E-05,1559362661.0693333,
542,+4.64032900E-05,1559362661.2776668,
543,+4.69121800E-05,1559362661.486,
544,+4.60914200E-05,1559362661.6943333,
545,+4.59117700E-05,1559362661.9026668,
546,+4.68681000E-05,1559362662.111,
547,+4.68921400E-05,1559362662.3193333,
548,+4.69929800E-05,1559362662.5276668,
549,+4.70343900E-05,1559362662.736,
550,+4.69602600E-05,1559362664.336,
551,+4.69923100E-05,1559362664.5443332,
552,+4.69415500E-05,1559362664.7526667,
553,+4.70343900E-05,1559362664.961,
554,+4.69856300E-05,1559362665.1693332,
555,+4.69983100E-05,1559362665.3776667,
556,+4.70150200E-05,1559362665.586,
557,+4.70003300E-05,1559362665.7943332,
558,+4.69402200E-05,1559362666.0026667,
559,+4.70143600E-05,1559362666.211,
560,+4.69288800E-05,1559362666.4193332,
561,+4.69515800E-05,1559362666.6276667,
562,+4.70136700E-05,1559362666.836,
563,+4.70143600E-05,1559362667.0443332,
564,+4.70804600E-05,1559362667.2526667,
565,+4.70263700E-05,1559362667.461,
566,+4.69442200E-05,1559362667.6693332,
567,+4.69716100E-05,1559362667.8776667,
568,+4.69448900E-05,1559362668.086,
569,+4.69235200E-05,1559362668.2943332,
570,+4.68988200E-05,1559362668.5026667,
571,+4.69201800E-05,1559362668.711,
572,+4.68627600E-05,1559362668.9193332,
573,+4.68487300E-05,1559362669.1276667,
574,+4.68567500E-05,1559362669.336,
575,+4.69068400E-05,1559362670.937,
576,+4.68206900E-05,1559362671.1453333,
577,+4.68260200E-05,1559362671.3536668,
578,+4.68140000E-05,1559362671.562,
579,+4.68948000E-05,1559362671.7703333,
580,+4.68246900E-05,1559362671.9786668,
581,+4.68200200E-05,1559362672.187,
582,+4.68554000E-05,1559362672.3953333,
583,+4.68827900E-05,1559362672.6036668,
584,+4.68393900E-05,1559362672.812,
585,+4.68634200E-05,1559362673.0203333,
586,+4.68988200E-05,1559362673.2286668,
587,+4.68968100E-05,1559362673.437,
588,+4.69014900E-05,1559362673.6453333,
589,+4.69008200E-05,1559362673.8536668,
590,+4.69522500E-05,1559362674.062,
591,+4.69549000E-05,1559362674.2703333,
592,+4.69549100E-05,1559362674.4786668,
593,+4.69368800E-05,1559362674.687,
594,+4.70297100E-05,1559362674.8953333,
595,+4.69869700E-05,1559362675.1036668,
596,+4.70270500E-05,1559362675.312,
597,+4.70270400E-05,1559362675.5203333,
598,+4.69796300E-05,1559362675.7286668,
599,+4.70050000E-05,1559362675.937,
