,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
226,+3.60339300E-05,1559373897.0453331,+1.56914720E+00,,,9.582391237677985e-05,4.8088000000000004e-05
227,+3.59684900E-05,1559373897.2536666,+1.56914840E+00,,,9.582559036144578e-05,4.809094581280788e-05
228,+3.59070500E-05,1559373897.462,+1.56915090E+00,,,9.628702957283681e-05,4.808710344827587e-05
229,+3.59437800E-05,1559373897.6703331,+1.56914720E+00,,,9.845820153340636e-05,4.809197044334975e-05
230,+3.59117200E-05,1559373897.8786666,+1.56914590E+00,,,9.846144140197152e-05,4.809120197044335e-05
231,+3.58957000E-05,1559373898.087,+1.56914100E+00,,,9.891818291347207e-05,4.808812807881774e-05
232,+3.58042000E-05,1559373898.2953331,+1.56914220E+00,,,0.00010019955202628697,4.808851231527093e-05
233,+3.58175500E-05,1559373898.5036666,+1.56914350E+00,,,0.00010020248849945234,4.809350738916256e-05
234,+3.58022000E-05,1559373898.712,+1.56913730E+00,,,0.00010095841949616649,4.8086591133004925e-05
235,+3.57761500E-05,1559373898.9203331,+1.56913850E+00,,,0.00010283111829134721,4.80940197044335e-05
236,+3.57334200E-05,1559373899.1286666,+1.56795970E+00,,,0.00010283247864184009,4.808966502463054e-05
237,+3.56379000E-05,1559373899.337,+1.56913980E+00,,,0.0001034814282584885,4.809248275862069e-05
238,+3.56559500E-05,1559373899.5453331,+1.56914220E+00,,,0.0001045634030668127,4.809312315270936e-05
239,+4.18220100E-05,1559373899.7536666,+1.56914220E+00,,,0.00010456492113910187,4.808979310344827e-05
240,+3.57367500E-05,1559373899.962,+1.56914220E+00,,,0.0001045658904709748,4.808735960591133e-05
241,+3.50495600E-05,1559373900.1703331,+1.56913480E+00,,,0.00010456716429353779,4.808774384236453e-05
242,+3.56091900E-05,1559373900.3786666,+1.56771800E+00,,,0.00010456929025191676,4.8087231527093594e-05
243,+3.56232100E-05,1559373900.587,+1.56913480E+00,,,0.00010457063526834612,4.808684729064039e-05
244,+3.56205500E-05,1559373900.7953331,+1.56913480E+00,,,0.00010457332639649507,4.8089921182266006e-05
245,+3.56659600E-05,1559373901.0036666,+1.56913230E+00,,,0.0001045746856516977,4.809081773399014e-05
246,+3.56492700E-05,1559373901.212,+1.56913360E+00,,,0.00010457640744797371,4.8087871921182264e-05
247,+3.74257200E-05,1559373901.4203331,+1.55939460E+00,,,0.0001045776516976999,4.80928669950739e-05
